,is_renewal_needed,is_new_development,m2,n_rooms,n_bathrooms,floor,is_exterior,has_lift,has_parking,has_storage_room,has_terrace,has_balcony,has_pool,latitude,longitude,buy_price
1128,0,0,55.0,1,1.0,4.0,1,1,1,1,0,0,1,40.36923675,-3.61257634577546,230000
1136,0,0,65.0,3,1.0,3.0,0,0,0,0,0,0,0,40.3773477,-3.6217118,140000
1148,0,0,60.0,1,1.0,2.0,1,1,0,1,1,1,0,40.3773477,-3.6217118,159000
1153,0,0,53.0,2,1.0,2.0,1,1,1,1,0,0,0,40.3773477,-3.6217118,175000
1156,0,0,69.0,2,1.0,1.0,1,1,0,0,1,0,0,40.3773477,-3.6217118,175000
1157,0,0,79.0,3,1.0,2.0,1,0,1,0,1,0,0,40.3773477,-3.6217118,149000
1160,0,1,104.0,3,2.0,4.0,1,1,1,1,0,0,1,40.36923675,-3.61257634577546,265300
1162,0,0,48.0,1,1.0,0.0,1,0,0,0,0,0,0,40.3773477,-3.6217118,99000
1164,0,0,77.0,3,1.0,3.0,1,0,0,1,1,1,0,40.3773477,-3.6217118,155000
1170,0,0,68.0,3,1.0,4.0,1,0,0,0,1,1,0,40.3829244,-3.6117674,130000
1172,0,0,90.0,2,1.0,1.0,1,1,0,1,0,0,0,40.3773477,-3.6217118,180000
1174,0,0,75.0,2,1.0,2.0,1,0,0,0,1,0,0,40.3773477,-3.6217118,140000
1176,0,0,60.0,1,1.0,2.0,1,1,1,0,0,1,1,40.36923675,-3.61257634577546,180000
1183,0,0,108.0,3,2.0,3.0,1,1,1,1,0,0,0,40.3773477,-3.6217118,299000
1184,0,0,69.0,2,1.0,3.0,1,0,0,0,1,0,0,40.3773477,-3.6217118,170000
1185,0,0,59.0,1,1.0,4.0,1,1,1,0,0,0,1,40.36923675,-3.61257634577546,225000
1187,0,0,95.0,3,1.0,1.0,1,1,0,0,1,0,0,40.3829244,-3.6117674,220000
1193,0,0,71.0,3,1.0,2.0,1,0,1,0,1,0,0,40.3773477,-3.6217118,140000
1194,0,0,76.0,2,1.0,1.0,1,1,0,0,0,0,0,40.36923675,-3.61257634577546,180000
1198,0,0,60.0,2,1.0,2.0,1,0,0,0,1,0,0,40.3773477,-3.6217118,110000
1202,0,0,70.0,2,2.0,1.0,1,1,1,1,0,0,1,40.36923675,-3.61257634577546,225000
1203,0,0,72.0,3,1.0,0.0,1,0,0,0,0,0,0,40.3773477,-3.6217118,150000
1205,0,0,53.0,1,1.0,3.0,1,1,1,1,0,0,1,40.36923675,-3.61257634577546,165000
1208,0,0,70.0,3,1.0,3.0,1,0,0,0,1,0,0,40.3773477,-3.6217118,135000
1216,0,0,45.0,1,1.0,1.0,1,1,1,0,0,1,0,40.3773477,-3.6217118,135000
1219,0,0,57.0,3,1.0,4.0,1,0,0,0,0,0,0,40.3773477,-3.6217118,103000
1224,1,0,58.0,3,1.0,1.0,1,0,0,0,1,0,0,40.3773477,-3.6217118,125000
1233,0,0,61.0,1,1.0,1.0,1,1,1,1,0,0,1,40.36923675,-3.61257634577546,195000
1237,0,0,100.0,2,2.0,1.0,1,1,1,1,0,0,1,40.36923675,-3.61257634577546,300000
1239,0,0,65.0,2,1.0,2.0,1,1,0,1,0,0,0,40.3773477,-3.6217118,149000
1240,0,0,53.0,1,1.0,2.0,1,1,1,1,0,0,1,40.36923675,-3.61257634577546,220000
1241,0,0,70.0,1,1.0,1.0,1,1,1,0,1,0,1,40.36923675,-3.61257634577546,149000
1246,0,0,76.0,2,2.0,4.0,1,1,1,1,0,0,1,40.36923675,-3.61257634577546,240000
1247,0,0,70.0,3,1.0,1.0,1,0,0,0,1,0,0,40.3773477,-3.6217118,130000
1253,0,0,54.0,1,1.0,2.0,0,1,1,1,0,0,1,40.36923675,-3.61257634577546,154000
1254,0,0,80.0,2,1.0,0.5,1,0,0,0,1,0,0,40.3773477,-3.6217118,220000
1256,0,0,50.0,1,1.0,4.0,1,1,1,1,0,0,1,40.36923675,-3.61257634577546,170000
1259,0,0,60.0,1,1.0,0.0,1,0,0,1,0,0,0,40.3773477,-3.6217118,130000
1261,0,0,60.0,1,1.0,4.0,1,1,1,1,1,1,0,40.3773477,-3.6217118,135000
1264,1,0,65.0,3,1.0,2.0,1,0,0,0,1,0,0,40.3773477,-3.6217118,110000
1270,0,0,88.0,3,1.0,2.0,1,0,1,1,1,1,0,40.3773477,-3.6217118,165000
1273,0,0,89.0,2,1.0,0.0,1,1,0,1,1,0,0,40.3773477,-3.6217118,180000
1278,0,0,57.0,2,1.0,3.0,1,0,0,0,1,0,0,40.3773477,-3.6217118,112000
1284,0,0,52.0,1,1.0,0.0,1,0,0,0,0,0,0,40.3773477,-3.6217118,105000
1288,0,0,80.0,2,1.0,0.5,1,0,0,0,0,0,0,40.3773477,-3.6217118,159000
1291,0,1,104.0,3,2.0,3.0,1,1,1,1,0,0,1,40.36923675,-3.61257634577546,265300
1293,0,1,107.0,3,2.0,2.0,1,1,1,1,0,0,1,40.36923675,-3.61257634577546,268914
1299,0,1,107.0,3,2.0,3.0,1,1,1,1,0,0,1,40.36923675,-3.61257634577546,268914
1306,0,0,64.0,1,1.0,2.0,1,1,1,0,1,0,1,40.36923675,-3.61257634577546,135000
1314,0,0,87.0,2,2.0,2.0,0,1,1,1,0,0,1,40.36923675,-3.61257634577546,259000
1315,0,0,92.0,2,2.0,2.0,1,1,1,1,0,0,1,40.36923675,-3.61257634577546,260000
1318,0,0,80.0,2,2.0,1.0,1,1,1,1,0,0,1,40.36923675,-3.61257634577546,255000
1319,0,0,80.0,3,1.0,2.0,1,0,0,0,1,1,1,40.3773477,-3.6217118,135000
1321,0,0,90.0,2,2.0,1.0,1,1,1,1,0,0,1,40.36923675,-3.61257634577546,230000
1322,0,0,79.0,2,2.0,1.0,1,1,1,1,0,0,0,40.36923675,-3.61257634577546,195000
1326,0,0,90.0,3,2.0,1.0,1,1,0,0,0,0,0,40.3829244,-3.6117674,225000
1331,0,0,95.0,3,1.0,1.0,1,0,1,0,1,0,0,40.3773477,-3.6217118,165000
1361,0,0,65.0,2,1.0,0.5,1,0,0,0,0,0,0,40.3773477,-3.6217118,155000
1363,0,0,85.0,2,2.0,1.0,1,1,1,1,1,1,1,40.36923675,-3.61257634577546,245000
1364,0,0,85.0,3,1.0,2.0,0,1,0,0,1,0,0,40.3829244,-3.6117674,160000
1369,0,0,72.0,2,1.0,4.0,1,1,1,1,1,1,1,40.36923675,-3.61257634577546,220000
1375,0,0,57.0,3,1.0,4.0,1,0,0,0,1,0,0,40.3773477,-3.6217118,99000
1377,0,0,80.0,1,1.0,1.0,1,1,0,0,1,0,0,40.3773477,-3.6217118,164000
1387,0,0,75.0,2,1.0,1.0,1,0,0,0,1,0,0,40.3773477,-3.6217118,130000
1394,0,0,50.0,2,1.0,0.0,1,1,0,0,0,0,0,40.3773477,-3.6217118,110000
1398,0,0,89.0,3,2.0,3.0,1,1,1,1,0,0,0,40.3829244,-3.6117674,245000
1407,0,0,69.0,3,1.0,1.0,1,0,0,1,1,0,1,40.37863215,-3.7059501892991937,180000
1408,0,0,100.0,3,2.0,5.0,1,1,1,1,1,1,0,40.3719909,-3.6903920331665687,305000
1411,0,0,84.0,2,2.0,3.0,1,1,1,1,0,0,1,40.3719909,-3.6903920331665687,250000
1412,1,0,70.0,2,1.0,4.0,1,0,0,0,0,0,0,40.39001560000001,-3.705424335977733,143000
1413,0,0,61.0,2,1.0,0.0,1,1,0,0,1,0,0,40.39001560000001,-3.705424335977733,140000
1418,0,0,92.0,3,2.0,2.0,1,0,1,0,1,0,0,40.3836929,-3.6990958688243847,230000
1422,1,0,65.0,3,1.0,2.0,1,0,0,0,0,0,0,40.3719909,-3.6903920331665687,110000
1426,0,0,67.0,3,1.0,0.5,1,0,0,0,0,0,0,40.37980770000001,-3.7152115887442614,159000
1431,0,0,73.0,2,1.0,3.0,1,1,0,0,0,0,0,40.3836929,-3.6990958688243847,260000
1432,1,0,62.0,3,1.0,3.0,1,0,0,0,0,1,0,40.3836929,-3.6990958688243847,130000
1434,0,0,60.0,1,1.0,1.0,1,1,0,0,1,0,0,40.39001560000001,-3.705424335977733,119000
1440,0,0,67.0,2,1.0,3.0,1,0,0,1,1,0,0,40.37980770000001,-3.7152115887442614,119000
1451,0,0,58.0,3,1.0,1.0,1,1,0,0,0,0,0,40.3836929,-3.6990958688243847,150000
1454,0,0,76.0,3,1.0,4.0,1,0,0,0,1,1,0,40.39001560000001,-3.705424335977733,165000
1459,0,0,87.0,2,1.0,2.0,1,0,0,1,0,1,0,40.37863215,-3.7059501892991937,199000
1460,0,0,73.0,2,1.0,3.0,1,1,0,1,0,0,0,40.3836929,-3.6990958688243847,260000
1463,0,0,75.0,3,1.0,3.0,1,0,0,0,1,0,0,40.3836929,-3.6990958688243847,185000
1473,0,0,67.0,2,1.0,1.0,1,0,1,0,1,0,0,40.37980770000001,-3.7152115887442614,185000
1475,0,0,56.0,2,1.0,3.0,1,0,0,0,0,0,0,40.37980770000001,-3.7152115887442614,112000
1476,0,0,65.0,3,1.0,4.0,1,0,0,0,1,0,0,40.3836929,-3.6990958688243847,125000
1477,0,0,82.0,3,2.0,2.0,1,1,0,0,1,0,0,40.39001560000001,-3.705424335977733,225000
1479,0,0,65.0,3,1.0,3.0,0,0,0,0,1,0,0,40.3836929,-3.6990958688243847,126000
1481,0,0,58.0,2,1.0,1.0,1,0,0,0,1,1,0,40.39001560000001,-3.705424335977733,135000
1482,0,0,61.0,2,1.0,3.0,0,0,0,0,0,0,0,40.3836929,-3.6990958688243847,157000
1484,1,0,60.0,2,1.0,3.0,0,0,0,0,1,0,0,40.37863215,-3.7059501892991937,110000
1490,0,0,72.0,3,1.0,1.0,1,0,0,0,1,0,0,40.39001560000001,-3.705424335977733,139000
1491,1,0,81.0,2,1.0,2.0,1,0,1,0,1,0,0,40.37415595,-3.69876507544298,139000
1494,0,0,65.0,2,1.0,3.0,1,0,0,0,1,1,0,40.39001560000001,-3.705424335977733,140000
1495,0,0,79.0,2,2.0,2.0,1,1,1,1,1,0,1,40.3836929,-3.6990958688243847,295000
1503,0,0,65.0,3,1.0,0.0,1,0,0,0,0,0,0,40.37863215,-3.7059501892991937,120000
1511,1,0,80.0,3,1.0,2.0,1,1,0,0,0,0,0,40.3836929,-3.6990958688243847,155000
1512,0,0,80.0,3,1.0,4.0,1,0,0,0,0,1,0,40.39001560000001,-3.705424335977733,150000
1520,0,0,52.0,2,1.0,1.0,0,0,0,0,0,0,0,40.3836929,-3.6990958688243847,115000
1522,0,0,75.0,3,1.0,0.0,1,1,0,0,0,0,0,40.3719909,-3.6903920331665687,220000
1529,1,0,73.0,3,1.0,3.0,1,0,0,0,0,0,0,40.39001560000001,-3.705424335977733,130000
1532,0,0,80.0,3,1.0,0.0,1,0,0,1,0,0,0,40.37415595,-3.69876507544298,155000
1534,0,0,73.0,3,1.0,3.0,1,0,0,0,0,0,0,40.39001560000001,-3.705424335977733,130000
1538,1,0,57.0,2,1.0,3.0,1,0,0,0,0,0,0,40.37863215,-3.7059501892991937,110000
1539,0,0,85.0,2,1.0,1.0,1,0,0,0,0,0,0,40.37980770000001,-3.7152115887442614,150000
1545,0,0,96.0,3,2.0,2.0,1,1,0,0,0,0,0,40.39001560000001,-3.705424335977733,220000
1549,0,0,88.0,2,2.0,1.0,1,1,1,0,1,0,0,40.3719909,-3.6903920331665687,240000
1556,1,0,77.0,3,1.0,2.0,1,0,0,0,1,0,0,40.3719909,-3.6903920331665687,125000
1559,0,0,55.0,2,1.0,2.0,1,0,0,0,0,0,0,40.37863215,-3.7059501892991937,129000
1561,0,0,62.0,3,1.0,2.0,1,1,0,0,0,0,0,40.37980770000001,-3.7152115887442614,118000
1562,0,0,52.0,3,1.0,3.0,1,0,0,0,0,1,0,40.3836929,-3.6990958688243847,110000
1564,0,0,50.0,1,1.0,0.0,1,0,0,0,0,0,0,40.37863215,-3.7059501892991937,99000
1566,0,0,62.0,2,1.0,0.0,0,0,0,0,1,0,0,40.37863215,-3.7059501892991937,198000
1568,0,0,78.0,2,1.0,1.0,1,0,0,0,1,0,0,40.37863215,-3.7059501892991937,220000
1571,0,0,70.0,3,1.0,3.0,1,0,0,0,0,0,0,40.3836929,-3.6990958688243847,139000
1577,0,0,80.0,3,1.0,6.0,1,1,0,0,1,0,0,40.37415595,-3.69876507544298,155000
1578,1,0,70.0,3,1.0,3.0,1,0,0,0,1,0,0,40.37863215,-3.7059501892991937,110000
1581,0,0,51.0,2,1.0,2.0,1,0,0,0,1,0,0,40.3836929,-3.6990958688243847,240000
1582,0,0,75.0,2,1.0,0.0,1,1,0,0,0,0,0,40.37980770000001,-3.7152115887442614,138000
1585,0,0,66.0,3,1.0,2.0,1,0,0,0,1,0,0,40.37980770000001,-3.7152115887442614,146000
1587,0,0,77.0,3,1.0,2.0,1,0,0,0,1,0,0,40.3836929,-3.6990958688243847,165000
1591,0,0,52.0,2,1.0,2.0,1,0,0,1,0,0,0,40.37863215,-3.7059501892991937,109000
1593,0,0,65.0,2,1.0,2.0,1,0,0,0,0,0,0,40.39001560000001,-3.705424335977733,140000
1594,0,0,55.0,1,1.0,1.0,1,1,0,1,0,1,0,40.37980770000001,-3.7152115887442614,159000
1595,0,0,68.0,3,1.0,4.0,1,0,0,0,1,0,0,40.3719909,-3.6903920331665687,115000
1600,0,0,73.0,2,1.0,2.0,1,1,0,0,0,0,0,40.3836929,-3.6990958688243847,260000
1604,0,0,58.0,2,1.0,3.0,1,0,0,0,0,0,0,40.37980770000001,-3.7152115887442614,135000
1610,0,0,70.0,2,1.0,1.0,1,1,0,0,0,1,0,40.39001560000001,-3.705424335977733,165000
1611,0,0,76.0,2,1.0,1.0,1,0,0,0,0,0,0,40.3836929,-3.6990958688243847,169000
1612,0,0,80.0,2,2.0,0.0,1,0,0,1,0,0,0,40.39001560000001,-3.705424335977733,140000
1614,0,0,45.0,2,1.0,0.0,1,0,0,0,0,0,0,40.3836929,-3.6990958688243847,115000
1619,0,0,59.0,2,1.0,3.0,1,0,0,0,1,0,0,40.37980770000001,-3.7152115887442614,112000
1620,0,0,70.0,3,1.0,3.0,1,0,0,0,1,0,0,40.37980770000001,-3.7152115887442614,115000
1622,0,0,65.0,2,1.0,1.0,1,0,0,0,0,0,0,40.3836929,-3.6990958688243847,165000
1628,1,0,53.0,3,1.0,1.0,1,0,0,0,0,0,0,40.37863215,-3.7059501892991937,110000
1630,0,0,56.0,2,1.0,2.0,1,0,0,0,1,0,0,40.3836929,-3.6990958688243847,145000
1631,0,0,60.0,3,1.0,2.0,1,0,0,0,1,0,0,40.37980770000001,-3.7152115887442614,119000
1645,0,0,84.0,2,2.0,2.0,1,1,1,1,0,0,0,40.3836929,-3.6990958688243847,290000
1646,0,0,68.0,2,1.0,1.0,1,1,0,0,0,0,0,40.3836929,-3.6990958688243847,199000
1654,0,0,87.0,3,1.0,3.0,1,0,1,1,1,0,0,40.37980770000001,-3.7152115887442614,155000
1658,0,0,60.0,1,1.0,2.0,1,1,0,0,0,0,0,40.39001560000001,-3.705424335977733,180000
1659,0,0,67.0,1,1.0,2.0,1,1,1,0,0,0,1,40.3719909,-3.6903920331665687,220000
1660,0,0,70.0,2,1.0,4.0,1,0,0,0,0,0,0,40.39001560000001,-3.705424335977733,199000
1663,0,0,61.0,2,1.0,0.0,1,0,0,0,0,0,0,40.37863215,-3.7059501892991937,128000
1665,0,0,62.0,3,1.0,2.0,1,0,0,0,0,0,0,40.39001560000001,-3.705424335977733,155000
1667,0,0,62.0,3,1.0,3.0,1,0,0,0,1,0,0,40.37863215,-3.7059501892991937,125000
1668,1,0,49.0,2,1.0,0.0,1,1,0,0,0,0,0,40.39001560000001,-3.705424335977733,105000
1669,0,0,60.0,1,2.0,0.0,1,0,0,0,0,0,0,40.39001560000001,-3.705424335977733,180000
1670,0,0,59.0,3,1.0,4.0,1,0,0,0,0,0,0,40.39001560000001,-3.705424335977733,132000
1671,1,0,80.0,3,1.0,0.0,1,0,0,0,0,0,0,40.37415595,-3.69876507544298,160000
1672,1,0,75.0,3,2.0,3.0,1,0,0,1,1,0,0,40.37863215,-3.7059501892991937,170000
1673,0,0,70.0,2,2.0,1.0,1,1,1,1,0,0,0,40.36727875,-3.712509095606202,189000
1674,0,0,57.0,2,1.0,2.0,1,0,0,0,1,0,0,40.37863215,-3.7059501892991937,110000
1678,0,0,42.0,2,1.0,2.0,1,1,0,0,0,0,0,40.39001560000001,-3.705424335977733,140000
1679,0,0,68.0,3,1.0,5.0,1,0,0,0,0,0,0,40.3836929,-3.6990958688243847,150000
1681,0,0,87.0,2,1.0,2.0,1,0,0,1,1,1,0,40.37863215,-3.7059501892991937,199000
1682,0,0,73.0,2,1.0,3.0,1,0,0,0,1,0,0,40.39001560000001,-3.705424335977733,169900
1688,0,0,65.0,2,1.0,2.0,0,0,0,0,0,0,0,40.37863215,-3.7059501892991937,145000
1690,0,0,60.0,3,1.0,2.0,1,0,0,0,1,1,0,40.3836929,-3.6990958688243847,180000
1692,0,0,47.0,2,1.0,1.0,0,0,0,0,0,0,0,40.3836929,-3.6990958688243847,115000
1697,0,0,62.0,2,1.0,3.0,1,1,0,0,0,0,0,40.3836929,-3.6990958688243847,150000
1699,0,0,60.0,2,1.0,4.0,1,0,0,0,0,0,0,40.3836929,-3.6990958688243847,110000
1703,0,0,64.0,2,1.0,1.0,1,0,1,0,1,0,0,40.37980770000001,-3.7152115887442614,210000
1708,0,0,70.0,3,1.0,3.0,1,1,0,0,1,0,0,40.39001560000001,-3.705424335977733,165000
1711,0,0,68.0,3,1.0,2.0,1,0,0,0,0,1,0,40.37980770000001,-3.7152115887442614,146000
1712,0,0,70.0,2,1.0,2.0,1,0,0,0,0,0,0,40.3836929,-3.6990958688243847,160000
1718,1,0,79.0,3,1.0,4.0,1,1,0,0,0,0,0,40.3836929,-3.6990958688243847,170000
1735,0,0,75.0,3,1.0,3.0,1,1,0,0,0,0,0,40.39001560000001,-3.705424335977733,170000
1736,0,0,80.0,3,1.0,3.0,1,0,0,0,0,0,0,40.3836929,-3.6990958688243847,175000
1740,0,0,98.0,3,2.0,2.0,1,1,1,1,0,0,1,40.3719909,-3.6903920331665687,275000
1741,0,0,70.0,2,1.0,0.0,1,0,1,1,1,0,0,40.3836929,-3.6990958688243847,150000
1742,0,0,49.0,2,1.0,3.0,1,0,0,0,1,0,0,40.3836929,-3.6990958688243847,125000
1743,0,0,63.0,3,1.0,1.0,1,1,0,0,1,0,0,40.37980770000001,-3.7152115887442614,125000
1757,0,0,94.0,2,2.0,3.0,1,0,0,0,0,0,0,40.39001560000001,-3.705424335977733,225000
1761,0,0,77.0,3,1.0,2.0,1,0,0,0,1,0,0,40.39001560000001,-3.705424335977733,138000
1764,0,0,68.0,2,1.0,2.0,1,1,0,0,0,0,0,40.3836929,-3.6990958688243847,125000
1770,0,0,67.0,3,1.0,0.0,0,1,0,0,0,0,0,40.37980770000001,-3.7152115887442614,125000
1778,0,0,74.0,3,1.0,0.0,1,1,0,0,1,1,0,40.37415595,-3.69876507544298,125000
1780,0,0,90.0,2,1.0,2.0,1,0,0,0,1,1,0,40.37863215,-3.7059501892991937,165000
1781,0,0,77.0,3,1.0,5.0,1,1,0,0,1,0,0,40.39001560000001,-3.705424335977733,155000
1782,0,0,78.0,3,1.0,1.0,1,1,0,1,0,1,0,40.3719909,-3.6903920331665687,135000
1785,0,0,90.0,2,2.0,1.0,1,1,1,1,0,0,1,40.3719909,-3.6903920331665687,250000
1787,0,0,59.0,2,1.0,1.0,1,1,0,0,1,0,0,40.3719909,-3.6903920331665687,119000
1791,0,0,90.0,2,2.0,3.0,1,1,1,0,0,0,1,40.3719909,-3.6903920331665687,225000
1796,0,0,88.0,2,2.0,3.0,1,1,1,0,0,0,1,40.3719909,-3.6903920331665687,250000
1806,0,0,80.0,3,1.0,2.0,1,1,0,1,0,0,0,40.37980770000001,-3.7152115887442614,195000
1807,0,0,80.0,3,1.0,2.0,1,1,0,0,0,0,0,40.37980770000001,-3.7152115887442614,195000
1809,0,0,72.0,2,1.0,2.0,1,0,0,0,0,0,0,40.3836929,-3.6990958688243847,130000
1811,0,0,50.0,2,1.0,2.0,1,0,0,0,0,0,0,40.39001560000001,-3.705424335977733,130000
1820,0,0,78.0,3,1.0,0.0,1,0,0,0,1,0,0,40.37980770000001,-3.7152115887442614,130000
1827,0,0,60.0,2,1.0,2.0,1,0,0,1,0,1,0,40.3836929,-3.6990958688243847,120000
1829,0,0,73.0,3,1.0,3.0,1,0,0,0,0,0,0,40.39001560000001,-3.705424335977733,130000
1831,0,0,73.0,3,1.0,3.0,1,0,0,0,0,0,0,40.39001560000001,-3.705424335977733,130000
1833,0,0,55.0,3,1.0,2.0,1,0,0,0,0,0,0,40.3836929,-3.6990958688243847,130000
1834,0,0,68.0,3,1.0,1.0,1,0,0,0,0,0,0,40.3719909,-3.6903920331665687,115000
1838,0,0,60.0,3,1.0,3.0,1,0,0,0,1,0,0,40.37863215,-3.7059501892991937,145000
1847,0,0,74.0,3,1.0,3.0,1,0,0,0,0,0,0,40.3836929,-3.6990958688243847,125000
1852,0,0,55.0,2,1.0,1.0,1,1,0,0,0,0,0,40.39001560000001,-3.705424335977733,129000
1853,0,0,81.0,3,1.0,0.0,1,1,0,0,0,0,0,40.3836929,-3.6990958688243847,160000
1856,1,0,59.0,3,1.0,2.0,1,1,0,0,0,0,0,40.3836929,-3.6990958688243847,198000
1863,1,0,56.0,2,1.0,4.0,1,0,0,0,1,0,0,40.3836929,-3.6990958688243847,100000
1867,0,0,72.0,3,1.0,1.0,1,0,0,0,0,0,0,40.3836929,-3.6990958688243847,128000
1869,1,0,76.0,3,1.0,2.0,1,0,0,0,0,0,0,40.3719909,-3.6903920331665687,185000
1873,0,0,103.0,3,1.0,2.0,1,0,0,0,1,1,0,40.37980770000001,-3.7152115887442614,250000
1878,0,0,81.0,3,1.0,2.0,1,0,0,1,1,1,0,40.37863215,-3.7059501892991937,185000
1882,0,0,66.0,3,1.0,4.0,1,0,0,0,1,0,0,40.3836929,-3.6990958688243847,110000
1886,0,0,67.0,3,1.0,3.0,1,0,0,0,1,1,0,40.39001560000001,-3.705424335977733,199000
1899,0,0,73.0,3,1.0,2.0,1,0,0,1,1,0,0,40.3836929,-3.6990958688243847,165000
1903,0,0,96.0,3,2.0,2.0,1,1,0,0,0,0,0,40.39001560000001,-3.705424335977733,220000
1905,0,0,42.0,2,1.0,1.0,1,0,0,0,0,0,0,40.3836929,-3.6990958688243847,105000
1906,1,0,66.0,3,1.0,1.0,1,0,0,0,1,0,0,40.3836929,-3.6990958688243847,155000
1910,1,0,79.0,3,1.0,2.0,1,1,0,0,0,0,0,40.3836929,-3.6990958688243847,150000
1914,0,0,95.0,2,2.0,1.0,1,1,1,1,1,0,0,40.37415595,-3.69876507544298,255000
1917,0,0,64.0,2,1.0,1.0,1,1,0,0,0,0,0,40.3719909,-3.6903920331665687,130000
1922,1,0,94.0,3,2.0,3.0,1,0,0,0,0,0,0,40.37863215,-3.7059501892991937,225000
1924,0,0,68.0,2,1.0,4.0,1,1,0,0,0,0,0,40.3836929,-3.6990958688243847,145000
1929,0,0,92.0,3,2.0,1.0,1,1,0,0,1,0,0,40.39001560000001,-3.705424335977733,300000
1931,0,0,80.0,3,1.0,1.0,1,0,0,0,0,0,0,40.3719909,-3.6903920331665687,130000
1932,0,0,55.0,2,1.0,1.0,1,0,0,0,1,0,0,40.37980770000001,-3.7152115887442614,99000
1936,0,0,75.0,2,1.0,3.0,1,0,0,1,1,1,0,40.39001560000001,-3.705424335977733,189000
1937,0,0,65.0,2,1.0,1.0,1,0,0,1,1,0,0,40.37863215,-3.7059501892991937,132000
1945,0,0,66.0,2,1.0,3.0,1,0,0,0,1,0,0,40.37863215,-3.7059501892991937,132000
1953,0,0,46.0,2,1.0,3.0,0,1,0,0,0,0,0,40.45226305,-3.7074445272219134,200000
1968,0,0,67.0,2,1.0,2.0,1,1,0,0,0,0,0,40.46715645,-3.704583848338933,235000
1969,0,0,70.0,3,1.0,4.0,1,0,0,0,1,1,0,40.45938750000001,-3.7049237399979775,235000
1970,0,0,56.0,3,1.0,1.0,1,0,0,0,0,1,0,40.45186505,-3.6969787599696,250000
1973,1,0,94.0,2,2.0,1.0,1,1,1,0,0,0,0,40.45186505,-3.6969787599696,425000
1974,0,0,90.0,2,1.0,2.0,1,1,0,0,0,0,0,40.45186505,-3.6969787599696,395000
1987,0,0,86.0,2,2.0,0.0,1,0,0,0,0,0,0,40.46715645,-3.704583848338933,299000
1989,0,0,61.0,2,1.0,1.0,1,1,1,1,1,0,0,40.46715645,-3.704583848338933,169000
1994,0,0,69.0,1,1.0,3.0,1,1,0,1,0,1,0,40.45938750000001,-3.7049237399979775,210000
1998,0,0,108.0,2,2.0,1.0,1,1,1,0,0,0,1,40.45948410000001,-3.6900166,550000
2005,1,0,74.0,3,1.0,3.0,1,0,0,0,0,1,0,40.45938750000001,-3.7049237399979775,205000
2008,0,0,70.0,1,1.0,0.0,1,1,0,0,0,0,0,40.45948410000001,-3.6900166,250000
2016,0,0,61.0,2,1.0,4.0,0,0,0,0,0,0,0,40.45948410000001,-3.6900166,220000
2020,0,0,74.0,2,1.0,2.0,1,0,0,0,0,0,0,40.45948410000001,-3.6900166,300000
2022,0,0,46.0,2,1.0,-1.0,1,0,0,0,0,0,0,40.45226305,-3.7074445272219134,135000
2025,0,0,73.0,2,1.0,4.0,1,0,0,0,0,0,0,40.4698213,-3.696293,240000
2026,1,0,85.0,3,2.0,2.0,0,1,0,0,1,0,0,40.45186505,-3.6969787599696,325000
2037,1,0,58.0,2,1.0,0.5,1,0,0,0,0,1,0,40.45226305,-3.7074445272219134,170000
2043,0,0,85.0,3,2.0,2.0,1,1,0,0,1,0,0,40.4698213,-3.696293,325000
2046,0,0,54.0,1,1.0,2.0,1,0,0,0,0,0,0,40.46715645,-3.704583848338933,169000
2052,0,0,105.0,3,1.0,3.0,1,1,0,0,1,0,0,40.46715645,-3.704583848338933,350000
2054,0,0,92.0,3,2.0,1.0,1,1,0,1,0,1,0,40.45186505,-3.6969787599696,370000
2056,0,0,46.0,1,1.0,0.0,1,1,0,0,0,0,0,40.45938750000001,-3.7049237399979775,175000
2063,1,0,100.0,3,2.0,3.0,1,1,0,0,1,0,0,40.45226305,-3.7074445272219134,330000
2065,0,0,55.0,1,1.0,1.0,1,0,0,0,0,1,0,40.45226305,-3.7074445272219134,170000
2071,1,0,48.0,1,1.0,2.0,1,1,0,0,1,0,0,40.4698213,-3.696293,210000
2083,0,0,66.0,3,1.0,4.0,1,0,0,0,0,0,0,40.45948410000001,-3.6900166,295000
2085,0,0,90.0,3,2.0,2.0,1,1,1,1,0,0,0,40.46715645,-3.704583848338933,259000
2087,0,0,100.0,3,2.0,3.0,1,1,0,0,0,0,0,40.45226305,-3.7074445272219134,330000
2093,1,0,90.0,3,1.0,2.0,1,1,0,0,1,0,0,40.45226305,-3.7074445272219134,259000
2095,0,0,83.0,2,2.0,0.0,1,1,0,0,0,0,0,40.45186505,-3.6969787599696,325000
2099,0,0,108.0,2,2.0,1.0,1,1,1,0,0,1,1,40.45948410000001,-3.6900166,550000
2102,0,0,75.0,3,1.0,1.0,1,1,0,0,0,0,0,40.4698213,-3.696293,360000
2112,0,0,51.0,1,1.0,0.0,1,1,0,1,1,0,0,40.45938750000001,-3.7049237399979775,180000
2113,0,0,72.0,2,2.0,0.0,1,1,0,0,0,0,0,40.46715645,-3.704583848338933,189000
2117,0,0,103.0,2,1.0,0.0,1,1,0,0,0,0,0,40.45948410000001,-3.6900166,360000
2124,0,0,80.0,3,1.0,0.5,1,1,0,1,0,0,0,40.45226305,-3.7074445272219134,190000
