,is_renewal_needed,is_new_development,m2,n_rooms,n_bathrooms,floor,is_exterior,has_lift,has_parking,has_storage_room,has_terrace,has_balcony,has_pool,latitude,longitude,buy_price
8926,0,0,71.0,2,2.0,0.0,0,1,0,0,0,0,0,40.44531970000001,-3.692254,450000
8927,1,0,110.0,2,2.0,6.0,0,1,0,0,0,0,0,40.43467955,-3.7149027097918568,415000
8931,1,0,91.0,2,1.0,4.0,1,1,0,0,1,0,0,40.44305720000001,-3.7116809920844496,505000
8933,1,0,55.0,2,1.0,1.0,0,0,0,0,0,0,0,40.43418655,-3.707922533247423,250000
8935,0,0,97.0,3,2.0,1.0,0,1,0,0,0,0,0,40.44531970000001,-3.692254,449000
8939,0,0,85.0,1,1.0,1.0,1,1,0,0,0,0,0,40.43467955,-3.7149027097918568,430000
8950,0,0,48.0,2,1.0,-2.0,0,1,0,0,0,0,0,40.4313814,-3.6930142045414542,250000
8951,1,0,65.0,2,1.0,3.0,1,1,0,0,0,0,0,40.43418655,-3.707922533247423,300000
8952,0,0,83.0,2,1.0,1.0,1,1,0,0,0,0,0,40.43418655,-3.707922533247423,430000
8956,0,0,40.0,1,1.0,5.0,0,1,0,0,0,0,0,40.43467955,-3.7149027097918568,295000
8958,0,0,94.0,3,1.0,2.0,0,1,0,0,0,0,0,40.44305720000001,-3.7116809920844496,375000
8963,0,0,97.0,2,1.0,1.0,1,1,0,0,0,1,0,40.43467955,-3.7149027097918568,475000
8966,0,0,105.0,2,1.0,2.0,1,0,0,0,0,1,0,40.43467955,-3.7149027097918568,425000
8972,0,0,50.0,1,1.0,0.0,0,0,0,0,0,0,0,40.4313814,-3.6930142045414542,195000
8974,0,0,47.0,1,1.0,3.0,1,1,1,1,0,0,0,40.44305720000001,-3.7116809920844496,240000
8977,1,0,112.0,3,2.0,1.0,1,1,0,1,1,1,0,40.44531970000001,-3.692254,485000
8979,1,0,105.0,3,2.0,3.0,1,1,0,0,0,1,0,40.43418655,-3.707922533247423,515000
8983,0,0,100.0,3,2.0,4.0,1,1,0,0,1,0,0,40.44305720000001,-3.7116809920844496,625000
8990,0,0,65.0,2,1.0,2.0,1,1,0,0,0,0,0,40.43418655,-3.707922533247423,340000
8992,0,0,82.0,1,1.0,3.0,1,1,0,0,0,1,1,40.4313814,-3.6930142045414542,650000
8997,0,0,61.0,2,1.0,2.0,1,0,0,0,0,0,0,40.43324910000001,-3.701245895798365,335000
8998,0,0,75.0,2,1.0,3.0,1,1,0,0,0,1,0,40.43467955,-3.7149027097918568,490000
9004,0,0,59.0,1,1.0,4.0,0,1,0,0,1,0,0,40.43467955,-3.7149027097918568,325000
9005,0,0,67.0,2,2.0,1.0,1,1,0,0,0,1,0,40.43324910000001,-3.701245895798365,550000
9008,1,0,40.0,1,1.0,2.0,0,1,0,0,0,0,0,40.43418655,-3.707922533247423,210000
9011,1,0,117.0,3,2.0,1.0,0,1,0,0,0,0,0,40.43418655,-3.707922533247423,430000
9012,0,0,50.0,2,1.0,3.0,0,1,0,0,0,0,0,40.44305720000001,-3.7116809920844496,270000
9018,0,0,40.0,1,1.0,4.0,0,1,0,0,0,0,0,40.44531970000001,-3.692254,245000
9026,0,0,60.0,1,1.0,2.0,0,0,0,0,0,0,0,40.43324910000001,-3.701245895798365,360000
9029,1,0,80.0,3,2.0,2.0,1,1,0,0,0,1,0,40.44531970000001,-3.692254,400000
9033,0,0,100.0,2,1.0,1.0,1,1,0,0,0,1,0,40.43467955,-3.7149027097918568,475000
9039,1,0,102.0,2,2.0,0.0,1,0,0,0,0,0,0,40.43324910000001,-3.701245895798365,295000
9064,0,0,75.0,1,2.0,0.0,1,0,0,0,0,0,0,40.43324910000001,-3.701245895798365,310000
9069,0,0,122.0,3,2.0,3.0,1,1,1,0,0,0,0,40.43467955,-3.7149027097918568,695000
9073,0,0,97.0,3,2.0,1.0,0,1,0,0,0,0,0,40.44531970000001,-3.692254,425000
9078,1,0,108.0,3,2.0,0.5,0,1,0,0,0,0,0,40.43324910000001,-3.701245895798365,465000
9080,1,0,70.0,3,1.0,1.0,0,1,0,0,0,0,0,40.43418655,-3.707922533247423,298000
9088,1,0,55.0,2,1.0,1.0,0,0,0,0,0,0,0,40.43418655,-3.707922533247423,250000
9092,0,0,56.0,3,1.0,3.0,0,1,0,0,0,0,0,40.44305720000001,-3.7116809920844496,199000
9094,1,0,101.0,2,2.0,0.0,1,0,0,0,0,0,0,40.44305720000001,-3.7116809920844496,437800
9096,0,0,120.0,3,1.0,1.0,1,1,0,0,0,1,0,40.44531970000001,-3.692254,520000
9098,1,0,115.0,3,2.0,2.0,1,1,1,1,1,0,1,40.4313814,-3.6930142045414542,795000
9099,0,0,91.0,2,1.0,4.0,0,1,0,0,0,0,0,40.44305720000001,-3.7116809920844496,505000
9101,0,0,90.0,2,2.0,3.0,1,1,0,0,0,1,0,40.44531970000001,-3.692254,505000
9106,0,0,52.0,2,1.0,0.0,0,1,0,0,1,0,0,40.43467955,-3.7149027097918568,290000
9109,0,0,68.0,3,1.0,2.0,1,1,0,0,0,1,0,40.44531970000001,-3.692254,360000
9110,0,0,110.0,3,2.0,4.0,1,1,0,1,0,0,1,40.43418655,-3.707922533247423,599000
9112,0,0,87.0,3,2.0,1.0,0,1,0,0,0,0,0,40.44531970000001,-3.692254,375000
9117,0,0,88.0,3,2.0,2.0,1,1,0,1,1,1,0,40.43467955,-3.7149027097918568,460000
9123,0,0,80.0,3,1.0,0.0,1,1,0,0,0,0,0,40.43467955,-3.7149027097918568,365000
9131,0,0,75.0,3,1.0,5.0,1,1,0,0,0,1,0,40.43418655,-3.707922533247423,450000
9134,0,0,50.0,1,1.0,2.0,0,1,0,0,0,0,0,40.43324910000001,-3.701245895798365,280000
9135,0,0,90.0,2,1.0,1.0,1,1,1,0,0,0,0,40.43418655,-3.707922533247423,430000
9138,0,0,82.0,3,1.0,3.0,1,1,0,0,1,0,0,40.43324910000001,-3.701245895798365,260000
9143,0,0,92.0,3,2.0,1.0,0,1,0,0,0,0,0,40.44305720000001,-3.7116809920844496,450000
9144,0,0,42.0,1,1.0,-2.0,0,0,0,0,0,0,0,40.4313814,-3.6930142045414542,195000
9155,0,0,145.0,3,2.0,3.0,1,1,0,0,1,1,0,40.44531970000001,-3.692254,695000
9159,0,0,70.0,2,2.0,1.0,1,1,0,0,0,1,0,40.43324910000001,-3.701245895798365,550000
9173,0,0,177.0,3,3.0,3.0,0,1,0,0,0,1,0,40.44531970000001,-3.692254,950000
9177,0,0,51.0,2,1.0,-1.0,0,1,0,0,0,0,0,40.43467955,-3.7149027097918568,280000
9187,0,0,85.0,3,1.0,5.0,0,1,0,0,0,0,0,40.43324910000001,-3.701245895798365,460000
9191,0,0,115.0,3,1.0,3.0,1,1,0,0,0,0,0,40.43418655,-3.707922533247423,550000
9224,0,0,115.0,3,2.0,1.0,1,1,0,1,0,0,0,40.43324910000001,-3.701245895798365,500000
9226,1,0,91.0,1,1.0,0.0,1,1,0,0,0,0,0,40.43324910000001,-3.701245895798365,350000
9228,0,0,88.0,2,2.0,6.0,1,1,0,1,0,0,0,40.43467955,-3.7149027097918568,575000
9231,1,0,82.0,3,1.0,1.0,1,1,0,0,0,0,0,40.43418655,-3.707922533247423,399000
9233,1,0,83.0,2,2.0,1.0,1,0,0,1,0,1,0,40.4313814,-3.6930142045414542,450000
9237,0,0,74.0,2,2.0,3.0,0,1,0,0,0,0,0,40.43418655,-3.707922533247423,445000
9270,0,0,52.0,2,1.0,3.0,0,1,0,0,0,0,0,40.43418655,-3.707922533247423,279000
9272,0,0,67.0,2,2.0,1.0,1,1,0,0,0,1,0,40.43324910000001,-3.701245895798365,550000
9275,1,0,77.0,3,1.0,5.0,0,1,0,0,0,0,0,40.44305720000001,-3.7116809920844496,360000
9277,0,0,57.0,1,1.0,1.0,1,1,0,0,0,0,0,40.43324910000001,-3.701245895798365,395000
9278,0,0,52.0,1,1.0,5.0,0,1,0,0,0,0,0,40.44531970000001,-3.692254,299000
9279,0,0,65.0,2,2.0,2.0,0,1,0,0,0,0,0,40.4313814,-3.6930142045414542,410000
9289,0,1,107.0,2,2.0,2.0,1,1,0,1,0,0,0,40.43324910000001,-3.701245895798365,750000
9300,0,0,44.0,2,1.0,4.0,0,1,0,0,0,0,0,40.43467955,-3.7149027097918568,245000
9301,0,0,63.0,1,1.0,1.0,0,1,0,0,0,0,0,40.43324910000001,-3.701245895798365,295000
9323,0,0,70.0,2,1.0,5.0,0,1,0,0,0,0,0,40.43418655,-3.707922533247423,380000
9327,0,0,42.0,2,1.0,6.0,0,1,0,0,1,0,0,40.44531970000001,-3.692254,350000
9342,0,0,121.0,3,2.0,3.0,1,1,1,0,1,0,0,40.43467955,-3.7149027097918568,695000
9348,0,0,140.0,3,2.0,1.0,1,1,0,0,1,0,0,40.43467955,-3.7149027097918568,650000
9350,0,0,89.0,2,2.0,0.0,1,0,0,1,0,0,0,40.43324910000001,-3.701245895798365,375000
9351,0,0,114.0,3,2.0,7.0,1,1,0,1,1,0,0,40.44531970000001,-3.692254,795000
9353,0,0,75.0,3,1.0,4.0,0,1,0,0,0,0,0,40.43418655,-3.707922533247423,340000
9365,1,0,108.0,3,2.0,1.0,1,1,0,0,0,1,0,40.43324910000001,-3.701245895798365,465000
9366,0,0,90.0,3,2.0,1.0,1,1,1,0,0,0,0,40.43418655,-3.707922533247423,475000
9369,0,0,67.0,2,2.0,1.0,1,1,0,0,0,0,0,40.43324910000001,-3.701245895798365,550000
9384,0,0,83.0,2,1.0,1.0,1,1,0,0,0,0,0,40.43418655,-3.707922533247423,430000
9385,0,0,67.0,2,2.0,1.0,1,1,0,0,0,0,0,40.43324910000001,-3.701245895798365,550000
9387,0,0,67.0,2,2.0,1.0,1,1,0,0,0,1,0,40.43324910000001,-3.701245895798365,550000
9388,0,0,96.0,3,1.0,4.0,1,1,0,1,0,1,0,40.43324910000001,-3.701245895798365,290000
9391,0,0,67.0,2,2.0,1.0,1,1,0,0,0,0,0,40.43324910000001,-3.701245895798365,550000
9394,1,0,92.0,1,1.0,3.0,1,1,1,1,0,0,1,40.4313814,-3.6930142045414542,450000
9396,0,0,64.0,3,2.0,0.0,1,1,0,0,1,0,0,40.43467955,-3.7149027097918568,275000
9403,1,0,142.0,3,2.0,5.0,1,1,0,0,0,0,0,40.43467955,-3.7149027097918568,595000
9404,0,0,75.0,2,1.0,1.0,1,0,0,0,0,1,0,40.4313814,-3.6930142045414542,495000
9407,0,0,61.0,2,2.0,1.0,1,1,0,0,0,0,0,40.43324910000001,-3.701245895798365,550000
9411,0,0,90.0,3,2.0,1.0,1,1,1,0,0,0,0,40.43467955,-3.7149027097918568,475000
9412,0,0,90.0,3,2.0,1.0,1,1,1,0,0,0,0,40.44305720000001,-3.7116809920844496,475000
9417,0,0,90.0,3,2.0,1.0,1,1,1,0,0,0,0,40.43467955,-3.7149027097918568,475000
9418,0,0,90.0,3,2.0,1.0,1,1,1,0,0,0,0,40.44305720000001,-3.7116809920844496,475000
9420,0,0,52.0,2,1.0,4.0,0,1,0,0,0,0,0,40.43418655,-3.707922533247423,300000
9421,0,0,75.0,2,1.0,3.0,1,1,0,0,0,0,0,40.43418655,-3.707922533247423,485000
9424,0,0,40.0,1,1.0,-1.0,1,1,0,0,0,0,0,40.43324910000001,-3.701245895798365,175000
9433,0,0,100.0,3,2.0,4.0,1,1,0,0,1,0,0,40.44531970000001,-3.692254,620000
9434,0,0,100.0,3,2.0,4.0,1,1,0,0,1,0,0,40.44305720000001,-3.7116809920844496,620000
9442,0,0,78.0,2,1.0,1.0,1,1,0,0,0,1,0,40.43324910000001,-3.701245895798365,349000
9449,0,0,75.0,2,2.0,2.0,0,1,0,0,0,0,0,40.4313814,-3.6930142045414542,430000
9453,0,0,67.0,1,2.0,2.0,0,0,0,0,0,0,0,40.43324910000001,-3.701245895798365,360000
9456,0,0,142.0,3,2.0,3.0,1,1,0,0,0,0,0,40.43418655,-3.707922533247423,690000
9462,1,0,110.0,3,1.0,1.0,1,1,0,0,0,0,0,40.43467955,-3.7149027097918568,495000
9475,0,0,121.0,2,1.0,6.0,1,1,0,1,0,0,0,40.44305720000001,-3.7116809920844496,560000
9478,0,0,47.0,1,1.0,-1.0,0,1,0,0,0,0,0,40.4313814,-3.6930142045414542,195000
9483,0,0,69.0,1,1.0,3.0,1,1,1,0,0,0,0,40.4313814,-3.6930142045414542,550000
9502,0,0,89.0,2,1.0,2.0,0,1,0,1,0,0,0,40.43467955,-3.7149027097918568,530000
9513,0,0,73.0,3,1.0,0.0,0,1,0,0,0,0,0,40.44305720000001,-3.7116809920844496,140000
9515,0,0,40.0,1,1.0,4.0,0,1,0,0,0,0,0,40.44531970000001,-3.692254,245000
9516,1,0,105.0,3,3.0,2.0,1,1,0,0,1,0,0,40.44531970000001,-3.692254,620000
9518,0,0,48.0,2,1.0,2.0,0,1,0,0,0,0,0,40.44305720000001,-3.7116809920844496,260000
9519,0,0,112.0,3,2.0,2.0,1,1,0,0,0,1,0,40.43324910000001,-3.701245895798365,740000
9524,0,0,65.0,2,1.0,1.0,1,1,0,0,0,0,0,40.44531970000001,-3.692254,360000
9529,0,0,89.0,2,2.0,2.0,1,0,0,0,0,0,0,40.43324910000001,-3.701245895798365,450000
9531,1,0,70.0,3,1.0,3.0,1,0,0,0,0,1,0,40.44531970000001,-3.692254,315000
9532,0,0,86.0,2,2.0,5.0,1,1,0,0,0,1,0,40.43418655,-3.707922533247423,495000
9533,1,0,70.0,3,1.0,2.0,0,0,0,1,0,0,0,40.44305720000001,-3.7116809920844496,270000
9537,0,0,140.0,3,3.0,1.0,1,1,0,1,1,0,0,40.43467955,-3.7149027097918568,650000
9546,0,0,67.0,2,2.0,1.0,1,1,0,0,0,0,0,40.43324910000001,-3.701245895798365,550000
9581,0,0,67.0,2,2.0,1.0,1,1,0,0,0,1,0,40.43324910000001,-3.701245895798365,550000
9582,0,0,67.0,2,2.0,1.0,1,1,0,0,0,1,0,40.43324910000001,-3.701245895798365,550000
9587,0,0,105.0,2,2.0,4.0,1,1,0,0,0,0,0,40.43418655,-3.707922533247423,550000
9593,1,0,115.0,3,2.0,1.0,0,1,0,0,0,0,0,40.43467955,-3.7149027097918568,430000
9596,1,0,56.0,2,1.0,4.0,0,1,0,0,0,0,0,40.43418655,-3.707922533247423,299000
9604,0,0,88.0,2,2.0,3.0,1,1,0,0,0,1,0,40.44531970000001,-3.692254,505000
9606,0,0,142.0,3,2.0,3.0,0,1,0,0,0,0,0,40.43324910000001,-3.701245895798365,690000
9611,1,0,70.0,3,1.0,0.0,0,1,0,1,0,0,0,40.43418655,-3.707922533247423,315000
9614,0,0,74.0,2,2.0,3.0,0,1,0,0,0,0,0,40.43418655,-3.707922533247423,445000
9631,0,0,53.0,2,1.0,5.0,1,1,0,0,0,0,0,40.4313814,-3.6930142045414542,305000
9633,0,0,68.0,2,2.0,1.0,1,1,0,0,0,0,0,40.43324910000001,-3.701245895798365,550000
9643,0,0,59.0,2,1.0,3.0,0,1,0,0,0,0,0,40.43418655,-3.707922533247423,340000
9648,0,0,117.0,3,2.0,1.0,1,1,0,1,0,0,0,40.43418655,-3.707922533247423,549000
9660,0,0,67.0,2,2.0,1.0,1,1,0,0,0,1,0,40.43324910000001,-3.701245895798365,550000
9669,0,0,67.0,2,2.0,1.0,1,1,0,0,0,1,0,40.43324910000001,-3.701245895798365,550000
9672,1,0,122.0,3,1.0,2.0,1,1,0,0,0,0,0,40.43467955,-3.7149027097918568,450000
9676,0,0,74.0,2,2.0,3.0,0,1,0,0,0,0,0,40.43418655,-3.707922533247423,445000
9679,1,0,115.0,3,2.0,2.0,1,1,1,0,1,0,1,40.4313814,-3.6930142045414542,795000
9680,0,0,83.0,1,1.0,1.0,1,1,0,1,0,0,0,40.43467955,-3.7149027097918568,430000
9692,1,0,89.0,3,2.0,0.0,0,1,0,0,0,0,0,40.44531970000001,-3.692254,430000
9695,0,0,175.0,3,2.0,7.0,1,1,1,0,0,0,0,40.43418655,-3.707922533247423,950000
9698,0,0,51.0,1,1.0,1.0,0,1,0,0,0,0,0,40.44531970000001,-3.692254,290000
9702,0,0,120.0,1,2.0,5.0,0,1,0,0,0,0,0,40.4313814,-3.6930142045414542,695000
9703,0,0,75.0,1,1.0,0.0,1,1,0,0,1,0,0,40.4313814,-3.6930142045414542,445000
9704,0,0,54.0,2,1.0,2.0,0,1,0,0,0,0,0,40.43418655,-3.707922533247423,305000
9714,0,0,129.0,3,2.0,1.0,1,1,0,1,0,0,0,40.43467955,-3.7149027097918568,650000
9717,1,0,101.0,3,1.0,2.0,1,0,0,0,0,1,0,40.43324910000001,-3.701245895798365,475000
9722,1,0,85.0,3,2.0,4.0,1,1,0,0,0,0,0,40.43467955,-3.7149027097918568,395000
9731,1,0,118.0,3,2.0,1.0,1,1,1,0,1,0,1,40.45087879999999,-3.655924108363301,485000
9736,1,0,63.0,2,1.0,0.5,1,0,0,0,1,0,0,40.4350329,-3.644171,169000
9738,0,0,55.0,2,1.0,2.0,1,0,0,0,1,0,0,40.4220402,-3.6517069,159000
9742,0,0,83.0,3,1.0,4.0,1,0,0,0,0,0,0,40.4350329,-3.644171,210000
9743,0,0,61.0,2,2.0,3.0,1,1,0,0,1,0,0,40.4350329,-3.644171,198000
9744,0,0,96.0,3,2.0,4.0,1,1,0,0,0,0,0,40.43820570000001,-3.6495784,360000
9747,0,0,72.0,1,1.0,2.0,0,1,0,0,0,0,0,40.4350329,-3.644171,179000
9754,0,0,82.0,3,1.0,2.0,1,0,0,0,1,0,0,40.43737280000001,-3.6436099185322814,170000
9759,0,0,70.0,3,1.0,1.0,1,1,0,1,1,1,0,40.43820570000001,-3.6495784,210000
9764,0,0,80.0,2,1.0,4.0,1,0,0,0,1,1,0,40.4350329,-3.644171,179000
9766,0,0,65.0,2,1.0,2.0,1,0,0,0,1,0,0,40.4350329,-3.644171,149900
9767,1,0,61.0,3,1.0,6.0,1,1,0,0,0,0,0,40.4350329,-3.644171,138000
9768,0,0,50.0,1,1.0,2.0,1,0,0,0,0,0,0,40.43737280000001,-3.6436099185322814,149000
9771,0,0,60.0,2,1.0,0.0,1,1,0,0,0,0,0,40.4220402,-3.6517069,139900
9772,0,0,60.0,2,1.0,1.0,1,0,0,0,0,0,0,40.4350329,-3.644171,149000
9774,0,0,97.0,3,1.0,2.0,1,1,0,0,0,0,0,40.43820570000001,-3.6495784,240000
9780,0,0,100.0,3,2.0,4.0,1,1,1,0,1,0,1,40.4426834,-3.6534541,450000
9781,0,0,67.0,3,1.0,2.0,0,1,0,0,1,0,0,40.4350329,-3.644171,160000
9782,0,0,107.0,3,2.0,1.0,1,1,1,0,0,0,1,40.4350329,-3.644171,370000
9784,0,0,65.0,3,1.0,1.0,1,1,0,0,1,0,0,40.4350329,-3.644171,154000
9785,0,0,107.0,1,1.0,1.0,1,1,1,1,0,0,1,40.45824765,-3.6597056668499386,370000
9787,0,0,55.0,2,1.0,4.0,0,1,0,0,0,0,0,40.4350329,-3.644171,179900
9790,0,0,92.0,2,2.0,4.0,0,1,0,0,0,1,0,40.43737280000001,-3.6436099185322814,290000
9792,0,0,105.0,3,2.0,1.0,1,1,1,0,0,0,1,40.43820570000001,-3.6495784,550000
9793,0,0,60.0,2,2.0,2.0,1,1,0,0,1,0,0,40.4350329,-3.644171,225000
9801,0,0,90.0,3,2.0,3.0,1,0,0,1,1,0,0,40.4350329,-3.644171,250000
9804,0,0,70.0,2,1.0,3.0,1,1,0,0,0,0,0,40.43737280000001,-3.6436099185322814,298000
9807,0,0,71.0,3,2.0,3.0,1,1,0,0,0,0,0,40.43737280000001,-3.6436099185322814,285000
9808,0,0,70.0,3,1.0,1.0,1,1,0,0,0,0,0,40.43737280000001,-3.6436099185322814,175000
9811,0,0,64.0,1,1.0,6.0,1,1,1,0,0,0,0,40.43820570000001,-3.6495784,299000
9812,0,0,67.0,3,1.0,1.0,1,0,0,0,0,0,0,40.4350329,-3.644171,165000
9821,1,0,60.0,2,1.0,0.5,1,1,0,0,1,0,0,40.43737280000001,-3.6436099185322814,180000
9822,1,0,72.0,3,1.0,3.0,1,1,0,0,1,0,0,40.43737280000001,-3.6436099185322814,249000
9823,0,0,88.0,3,1.0,0.0,1,1,0,0,0,0,0,40.4350329,-3.644171,169000
9825,0,0,77.0,2,1.0,1.0,1,1,0,1,1,1,0,40.43820570000001,-3.6495784,205000
9826,0,0,72.0,3,1.0,2.0,1,1,1,0,0,0,0,40.43820570000001,-3.6495784,198000
9827,0,0,99.0,3,2.0,3.0,1,1,0,1,0,0,0,40.4350329,-3.644171,290000
9829,1,0,74.0,3,1.0,1.0,1,0,0,0,1,0,0,40.4350329,-3.644171,169900
9830,0,0,75.0,3,1.0,1.0,1,1,0,0,0,0,0,40.4350329,-3.644171,180000
9831,0,0,119.0,2,2.0,1.0,1,1,1,0,0,0,1,40.47538345,-3.669831997592169,535000
9839,0,0,77.0,3,1.0,3.0,0,0,0,0,1,0,0,40.43737280000001,-3.6436099185322814,165000
9841,1,0,70.0,3,1.0,1.0,1,1,0,0,0,0,0,40.43820570000001,-3.6495784,199000
9842,0,0,69.0,3,1.0,3.0,1,0,0,0,1,0,0,40.4220402,-3.6517069,160000
9844,0,0,71.0,3,1.0,0.0,1,0,0,0,0,0,0,40.4350329,-3.644171,165000
9847,1,0,86.0,3,1.0,5.0,1,1,0,0,1,0,0,40.45087879999999,-3.655924108363301,340000
9849,1,0,158.0,3,2.0,1.0,1,1,1,0,0,0,1,40.46380445,-3.664578847937272,650000
9853,0,0,141.0,3,2.0,2.0,1,1,1,0,0,0,0,40.47538345,-3.669831997592169,530000
9854,0,0,55.0,1,1.0,2.0,1,1,1,0,0,0,0,40.43737280000001,-3.6436099185322814,215000
9855,0,0,46.0,1,1.0,0.0,1,1,0,0,0,0,0,40.4350329,-3.644171,135000
9857,1,0,62.0,3,1.0,3.0,1,0,0,0,1,0,0,40.4350329,-3.644171,170000
9858,1,0,80.0,1,1.0,2.0,1,1,0,0,0,0,0,40.43820570000001,-3.6495784,200000
9859,0,0,83.0,3,1.0,3.0,1,1,0,0,0,0,0,40.43737280000001,-3.6436099185322814,229000
9861,1,0,66.0,3,1.0,4.0,1,1,0,0,1,1,0,40.4350329,-3.644171,195000
9862,1,0,65.0,2,1.0,0.0,1,1,0,0,0,0,0,40.4426834,-3.6534541,260000
9863,0,0,62.0,2,1.0,1.0,1,0,0,0,1,0,0,40.43820570000001,-3.6495784,280000
9865,0,0,77.0,2,1.0,2.0,1,1,0,0,0,0,0,40.43820570000001,-3.6495784,200000
9866,0,0,70.0,2,1.0,3.0,1,1,0,0,0,1,0,40.4350329,-3.644171,155000
9867,0,0,50.0,1,1.0,1.0,1,1,0,1,1,0,0,40.45087879999999,-3.655924108363301,295000
9869,0,0,92.0,3,2.0,3.0,1,0,0,0,1,0,0,40.4350329,-3.644171,250000
9874,0,0,75.0,3,1.0,0.0,1,1,0,0,1,0,0,40.4426834,-3.6534541,225000
9875,0,0,60.0,2,1.0,3.0,1,0,0,0,1,0,0,40.4220402,-3.6517069,155000
9876,0,0,63.0,3,1.0,3.0,1,0,0,0,0,0,0,40.4220402,-3.6517069,153000
9877,0,0,92.0,2,2.0,4.0,1,1,0,0,1,1,0,40.43737280000001,-3.6436099185322814,290000
9878,0,0,74.0,3,1.0,4.0,1,0,0,0,0,0,0,40.4220402,-3.6517069,155000
9879,0,0,65.0,2,1.0,0.0,1,0,0,0,0,0,0,40.43820570000001,-3.6495784,235000
9880,0,0,45.0,2,1.0,0.0,1,0,0,0,0,0,0,40.4350329,-3.644171,135000
9881,0,0,75.0,3,1.0,2.0,1,0,0,0,0,0,0,40.4350329,-3.644171,169900
9883,0,0,81.0,3,1.0,1.0,1,1,0,0,0,0,0,40.4220402,-3.6517069,275000
9885,0,0,70.0,2,1.0,5.0,1,1,0,0,1,0,0,40.4220402,-3.6517069,185000
9886,0,0,81.0,3,1.0,2.0,1,0,1,0,1,0,0,40.4220402,-3.6517069,190000
9887,0,0,54.0,2,1.0,0.0,1,0,0,0,0,0,0,40.4220402,-3.6517069,130000
9889,0,0,82.0,3,2.0,7.0,1,1,0,1,1,0,0,40.43820570000001,-3.6495784,189000
9892,0,0,77.0,3,1.0,3.0,1,1,0,0,0,0,0,40.43737280000001,-3.6436099185322814,230000
9900,1,0,48.0,2,1.0,1.0,1,1,0,1,0,0,0,40.4220402,-3.6517069,149000
9902,0,0,52.0,1,1.0,2.0,1,1,1,1,0,0,0,40.4220402,-3.6517069,173000
9907,1,0,77.0,3,1.0,1.0,1,1,0,0,0,0,0,40.4220402,-3.6517069,154000
9908,1,0,85.0,3,1.0,3.0,1,1,1,0,0,0,0,40.43820570000001,-3.6495784,320000
9909,0,0,50.0,2,1.0,0.0,1,1,0,0,0,0,0,40.43737280000001,-3.6436099185322814,180000
9910,0,0,54.0,2,1.0,4.0,1,0,0,0,0,0,0,40.4220402,-3.6517069,135000
9913,1,0,52.0,2,1.0,4.0,1,0,0,0,0,0,0,40.4220402,-3.6517069,139000
9914,0,0,117.0,3,2.0,3.0,1,1,1,1,1,1,0,40.4220402,-3.6517069,390000
9919,0,0,67.0,3,1.0,2.0,1,1,0,0,1,0,0,40.4350329,-3.644171,154000
9920,0,0,74.0,3,1.0,4.0,1,1,0,0,0,0,0,40.4350329,-3.644171,265000
9921,1,0,98.0,3,2.0,1.0,1,1,0,0,0,0,0,40.43737280000001,-3.6436099185322814,275000
9926,1,0,85.0,2,1.0,0.0,1,1,1,0,0,0,0,40.4220402,-3.6517069,145000
9933,0,0,91.0,2,2.0,7.0,1,1,1,1,1,0,1,40.45087879999999,-3.655924108363301,370000
9935,0,0,77.0,3,1.0,4.0,1,1,0,0,0,0,0,40.4350329,-3.644171,205000
9937,0,0,55.0,2,1.0,5.0,1,1,0,0,1,0,0,40.4220402,-3.6517069,200000
9940,0,0,60.0,2,1.0,3.0,1,0,0,0,0,0,0,40.4350329,-3.644171,129000
9941,0,0,71.0,2,1.0,3.0,1,0,0,1,1,0,0,40.4350329,-3.644171,140000
9942,0,0,50.0,1,1.0,0.0,1,1,1,0,0,0,0,40.4220402,-3.6517069,158000
9943,0,0,50.0,2,1.0,0.0,1,1,0,0,0,0,0,40.43737280000001,-3.6436099185322814,180000
9944,0,0,74.0,3,1.0,5.0,1,0,0,0,1,0,0,40.4350329,-3.644171,145000
9945,0,0,79.0,3,1.0,1.0,1,0,0,0,1,0,0,40.4350329,-3.644171,179000
9946,0,0,50.0,1,1.0,0.0,1,1,1,1,0,0,0,40.4220402,-3.6517069,158000
9947,0,0,55.0,1,1.0,0.0,1,1,1,1,0,0,0,40.4220402,-3.6517069,155000
9948,1,0,83.0,3,1.0,3.0,1,1,0,0,0,0,0,40.43737280000001,-3.6436099185322814,229000
9950,1,0,57.0,2,1.0,0.0,1,0,0,0,0,0,0,40.43737280000001,-3.6436099185322814,119900
9951,0,0,62.0,3,1.0,2.0,1,1,0,0,0,0,0,40.4350329,-3.644171,169000
9957,1,0,55.0,2,1.0,1.0,1,0,0,0,1,0,0,40.43820570000001,-3.6495784,240000
9962,0,0,74.0,3,1.0,2.0,1,1,0,0,1,0,0,40.4220402,-3.6517069,198000
9965,0,0,113.0,3,2.0,1.0,1,1,1,0,0,0,1,40.4350329,-3.644171,360000
9966,0,0,112.0,3,2.0,3.0,1,1,0,0,1,0,0,40.4350329,-3.644171,390000
9967,0,0,70.0,3,1.0,1.0,1,1,0,0,1,0,0,40.4220402,-3.6517069,235000
9970,0,0,54.0,3,1.0,2.0,1,0,0,0,0,0,0,40.4350329,-3.644171,146000
9973,0,0,83.0,1,1.0,4.0,1,1,1,1,0,0,0,40.45824765,-3.6597056668499386,315000
